sample,read_id,allele,CAG_count,CAA_count,CCG_count,repeat_length_bp,classification,is_clean,is_interrupted,is_fragmented,mapq
Control_11,m84137_260214_004236_s1/19991996/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/250282470/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/21434201/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/25302214/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/70391047/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/45879231/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/45881203/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/73143703/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/87100619/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/89854859/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/74715713/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/74912744/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/88282929/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/75436854/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/48042145/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/100865887/ccs,0,1,2,16,205,fragmented_noisy,False,False,True,60
Control_11,m84137_260214_004236_s1/100863232/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/96933097/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/101913539/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/92999569/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/119278995/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/106368357/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/79171572/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/106762626/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/94965953/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/99749292/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/99946787/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/104470331/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/107550355/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/107811899/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/100602560/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/121769057/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/128650363/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/122227756/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/125570219/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/122752219/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/126422461/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/130354891/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/152245710/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/131730895/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/222170405/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/180819780/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/180751520/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/222367696/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/203887232/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/200021437/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/223416161/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/200347100/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/204934156/ccs,1,5,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/212209484/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/227284884/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/230691766/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/227677895/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/228005324/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/235998932/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/254415105/ccs,1,3,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/29496106/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/26744719/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/30086754/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/30740312/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/10294989/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/10818353/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/12586959/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/39588519/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/13440624/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/56759863/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/40243138/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/40244535/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/159584707/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/159651261/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/139137249/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/144446582/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/185472639/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/145625953/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/145953495/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/169349274/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/165680730/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/187567160/ccs,1,3,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/174854010/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/187960339/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/131536475/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/156962294/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/153358074/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/153423912/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/157421821/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/157749101/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/137762380/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/157881533/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/133893507/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/155850204/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/155782963/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/138286949/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/142481340/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/162205962/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/159126361/ccs,1,5,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/115346578/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/162925656/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/38994162/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/90308894/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/171837893/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/221315610/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/201066280/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/22484449/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/35392845/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/67898538/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/157027016/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/138609263/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/255332526/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/242748817/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/255923321/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/259068209/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/238357645/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/260118252/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/265687372/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/266342852/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/247076295/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/266800431/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/249433311/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/78644134/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/125960573/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/175244322/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/58397103/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/106173633/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/133631345/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/145560437/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/17301812/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/6095803/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/28378775/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/11666036/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/11665926/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/23068856/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/250679583/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/74057186/ccs,0,2,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/94306678/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/129828001/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/117311312/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/169412449/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/166660085/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/264307656/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/95686892/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/76943726/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/149427425/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/197266876/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/223090508/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/34210678/ccs,1,8,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/45617609/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/38671804/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/203165972/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/24253177/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/221972166/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/26351030/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/24381664/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/39322646/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/127468561/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/155781359/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/228983843/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/251396610/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/11930935/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/188225001/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/29294934/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/10552144/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/11078444/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/55314388/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/55642580/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/90571716/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/90374684/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/49547579/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/96600748/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/72680185/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/94373637/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/98566514/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/126486234/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/135397918/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/152504170/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/132319981/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/153355905/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/158859709/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/164758119/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/165218170/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/187303178/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/176555216/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/218891365/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/219546412/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/224724382/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/221774972/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/184353805/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/226755667/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/205849482/ccs,1,4,2,14,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/254085014/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/236191910/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/255461801/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/217056726/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/256706146/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/217582590/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/260637647/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/243795606/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/248187300/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/3282352/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
Control_11,m84137_260214_004236_s1/4593001/ccs,1,4,2,15,205,CAA_interrupted,False,True,False,60
